"id","userprofile_id","klass_id"
"2224","1900","131"
"2225","1901","131"
"2226","1902","131"
"2227","1903","131"
"2228","1904","131"
"5101","1289","112"
"2230","1905","132"
"2231","1906","132"
"2232","1907","132"
"2233","1908","132"
"2234","1909","132"
"2235","1910","132"
"2236","1911","132"
"2237","1912","132"
"2238","1913","132"
"2239","1914","132"
"2240","1915","132"
"2241","1916","132"
"2242","1917","132"
"2243","1918","132"
"2244","1919","132"
"2245","1920","132"
"2246","1921","132"
"2247","1922","132"
"2248","1923","132"
"2249","1924","132"
"2250","1925","132"
"2251","1926","132"
"2252","1927","132"
"2253","1928","132"
"2254","1929","132"
"2255","1930","132"
"2256","1931","132"
"2257","1932","132"
"2258","1933","132"
"2259","1934","132"
"2260","1935","132"
"2261","1936","132"
"2262","1937","132"
"2263","1938","133"
"2264","1939","133"
"2265","1940","133"
"2266","1941","133"
"2267","1942","133"
"2268","1943","133"
"2269","1944","133"
"2270","1945","133"
"2271","1946","133"
"2272","1947","133"
"2273","1948","133"
"2274","1949","133"
"2275","1950","133"
"2276","1951","133"
"2277","1952","133"
"2278","1953","133"
"2279","1954","133"
"2280","1955","133"
"2281","1956","133"
"2282","1957","133"
"2283","1958","133"
"2284","1959","133"
"2285","1960","133"
"2286","1961","133"
"2287","1962","133"
"2288","1963","133"
"2289","1964","133"
"2290","1965","133"
"2291","1966","133"
"2292","1967","133"
"2293","1968","133"
"2294","1969","133"
"2295","1970","133"
"2296","1971","133"
"2297","1972","133"
"2298","1973","133"
"2299","1974","133"
"2300","1975","133"
"2301","1938","134"
"2302","1976","134"
"2303","1977","134"
"2304","1978","134"
"2305","1979","134"
"2306","1980","134"
"2307","1981","134"
"2308","1982","134"
"2309","1983","134"
"2310","1984","134"
"2311","1985","134"
"2312","1986","134"
"2313","1987","134"
"2314","1988","134"
"2315","1989","134"
"2316","1990","134"
"2317","1991","134"
"2318","1992","134"
"2319","1993","134"
"2320","1994","134"
"2321","1995","134"
"2322","1996","134"
"2323","1997","134"
"2324","1998","134"
"2325","1999","134"
"2326","2000","134"
"2327","2001","134"
"2328","2002","134"
"2329","2003","134"
"2330","2004","134"
"2331","2005","134"
"2332","2006","134"
"2333","2007","134"
"2334","2008","134"
"2335","2009","134"
"2336","2010","134"
"2337","2011","134"
"2338","2012","134"
"2339","2013","135"
"2340","2014","135"
"2341","2015","135"
"2342","2016","135"
"2343","2017","135"
"2344","2018","135"
"2345","2019","135"
"2346","2020","135"
"2347","2021","135"
"2348","2022","135"
"2349","2023","135"
"2350","2024","135"
"2351","2025","135"
"2352","2026","135"
"2353","2027","135"
"2354","2028","135"
"2355","2029","135"
"2356","2030","135"
"2357","2031","135"
"2358","2032","135"
"2359","2033","135"
"2360","2034","135"
"2361","2035","135"
"2362","2036","135"
"2363","2037","135"
"2364","2038","135"
"2365","2039","135"
"2366","2040","135"
"2367","2041","135"
"2368","2042","135"
"2369","2043","135"
"2370","2044","135"
"2371","2045","136"
"2372","2046","136"
"2373","2047","136"
"2374","2048","136"
"2375","2049","136"
"2376","2050","136"
"2377","2051","136"
"2378","2052","136"
"2379","2053","136"
"2380","2054","136"
"2381","2055","136"
"2382","2056","136"
"2383","2057","136"
"2384","2058","136"
"2385","2059","136"
"2386","2060","136"
"2387","2061","136"
"2388","2062","136"
"2389","2063","136"
"2390","2064","136"
"2391","2065","136"
"2392","2066","136"
"2393","2067","136"
"2394","2068","136"
"2395","2069","136"
"2396","2070","136"
"2397","2071","136"
"2398","2072","136"
"2399","2073","136"
"2400","2074","136"
"2401","2075","136"
"2402","2076","136"
"2403","2077","137"
"2404","2078","137"
"2405","2079","137"
"2406","2080","137"
"2407","2081","137"
"2408","2082","137"
"2409","2083","137"
"2410","2084","137"
"2411","2085","137"
"2412","2086","137"
"2413","2087","137"
"2414","2088","137"
"2415","2089","137"
"2416","2090","137"
"2417","2091","137"
"2418","2092","137"
"2419","2093","137"
"2420","2094","137"
"2421","2095","137"
"2422","2096","137"
"2423","2097","137"
"2424","2098","137"
"2425","2099","137"
"2426","2100","137"
"2427","2101","137"
"2428","2102","137"
"2429","2103","137"
"2430","2104","137"
"2431","2105","137"
"2432","2077","138"
"2433","2106","138"
"2434","2107","138"
"2435","2108","138"
"2436","2109","138"
"2437","2110","138"
"2438","2111","138"
"2439","2112","138"
"2440","2113","138"
"2441","2114","138"
"2442","2115","138"
"2443","2116","138"
"2444","2117","138"
"2445","2118","138"
"2446","2119","138"
"2447","2120","138"
"2448","2121","138"
"2449","2122","138"
"2450","2123","138"
"2451","2124","138"
"2452","2125","138"
"2453","2126","138"
"2454","2127","138"
"2455","2128","138"
"2456","2129","138"
"2457","2130","138"
"2458","2131","138"
"2459","2132","138"
"2460","2133","138"
"2461","2134","138"
"2462","2135","139"
"2463","2136","139"
"2464","2137","139"
"2465","2138","139"
"2466","2139","139"
"2467","2140","139"
"2468","2141","139"
"2469","2142","139"
"2470","2143","139"
"2471","2144","139"
"2472","2145","139"
"2473","2146","139"
"2474","2147","139"
"2475","2148","139"
"2476","2149","139"
"2477","2150","139"
"2478","2151","139"
"2479","2152","139"
"2480","2153","139"
"2481","2154","139"
"2482","2155","139"
"2483","2156","140"
"2484","2157","140"
"2485","2158","140"
"2486","2159","140"
"2487","2160","140"
"2488","2161","140"
"5021","1239","111"
"2490","2163","140"
"2491","2164","140"
"2492","2165","140"
"2493","2166","140"
"2494","2167","140"
"2495","2168","140"
"2496","2169","140"
"2497","2170","140"
"2498","2171","140"
"2499","2172","140"
"2500","2173","140"
"2501","2174","140"
"2502","2175","140"
"2503","2176","141"
"2504","2177","141"
"2505","2178","141"
"2506","2179","141"
"2507","2180","141"
"2508","2181","141"
"2509","2182","141"
"2510","2183","141"
"2511","2184","141"
"2512","2185","141"
"2513","2186","141"
"2514","2187","141"
"2515","2188","141"
"2516","2189","141"
"2517","2190","141"
"2518","2191","141"
"2519","2192","141"
"2520","2193","141"
"2521","2194","141"
"2522","2195","141"
"2523","2196","141"
"2524","2197","141"
"2525","2198","141"
"2526","2199","141"
"2527","2200","141"
"2528","2201","141"
"2529","2202","142"
"2530","2203","142"
"2531","2204","142"
"2532","2205","142"
"2533","2206","142"
"2534","2207","142"
"2535","2208","142"
"2536","2209","142"
"2537","2210","142"
"2538","2211","142"
"2539","2212","142"
"2540","2213","142"
"2541","2214","142"
"2542","2215","142"
"2543","2216","142"
"2544","2217","142"
"2545","2218","142"
"2546","2219","142"
"2547","2220","142"
"2548","2221","142"
"2549","2222","142"
"2550","2223","142"
"2551","2224","142"
"2552","2225","142"
"2553","2226","142"
"2554","2227","142"
"2555","2228","142"
"2556","2229","142"
"2557","2230","142"
"2558","2231","142"
"2559","2232","142"
"5064","1294","112"
"5083","1232","111"
"5102","1287","112"
"2588","2261","143"
"2589","2262","143"
"2590","2263","143"
"2591","2264","143"
"2592","2265","143"
"2593","2266","143"
"2594","2267","143"
"2595","2268","143"
"2596","2269","143"
"2597","2270","143"
"2598","2271","143"
"2599","2272","143"
"2600","2273","143"
"2601","2274","143"
"2602","2275","143"
"2603","2276","143"
"2604","2277","143"
"2605","2278","143"
"2606","2279","143"
"2607","2280","143"
"2608","2281","143"
"2609","2282","143"
"2610","2283","143"
"2611","2284","144"
"2612","2285","144"
"2613","2286","144"
"2614","2287","144"
"2616","2289","144"
"2617","2290","144"
"2618","2291","144"
"2619","2292","144"
"2621","2294","144"
"2625","2298","113"
"2626","2299","145"
"2627","2300","145"
"2628","2301","145"
"2629","2302","145"
"2630","2303","145"
"2631","2304","145"
"2632","2305","145"
"2633","2306","145"
"2634","2307","145"
"2635","2308","145"
"2636","2309","145"
"2637","2310","146"
"2638","2311","146"
"2639","2312","146"
"2640","2313","146"
"2641","2314","146"
"2642","2315","146"
"2643","2316","146"
"2644","2317","146"
"2645","2318","146"
"2646","2319","146"
"2647","2320","146"
"2648","2321","2"
"2649","2322","61"
"2650","2323","147"
"2651","2324","147"
"2652","2325","148"
"2653","2326","148"
"2656","2328","149"
"2657","2329","149"
"2658","2331","62"
"2659","2332","133"
"2660","1775","150"
"2661","2333","150"
"2662","2202","151"
"2663","2260","151"
"2664","2259","151"
"2665","2258","151"
"2666","2257","151"
"2667","2256","151"
"2668","2255","151"
"2669","2254","151"
"2670","2253","151"
"2671","2252","151"
"2672","2251","151"
"2673","2250","151"
"2674","2249","151"
"2675","2248","151"
"2676","2247","151"
"2677","2246","151"
"2678","2245","151"
"2679","2244","151"
"2680","2243","151"
"2681","2242","151"
"2682","2241","151"
"2683","2240","151"
"2684","2239","151"
"2685","2238","151"
"2686","2237","151"
"2687","2236","151"
"2688","2235","151"
"2689","2234","151"
"2690","2233","151"
"2691","2334","135"
"2693","2335","152"
"2694","2336","152"
"2695","2337","152"
"2696","2338","152"
"2697","2339","152"
"2698","2340","152"
"2699","2341","152"
"2700","2342","152"
"2701","2343","152"
"2702","2344","152"
"2703","2345","152"
"2704","2346","152"
"2705","2347","152"
"2706","2348","152"
"2707","2349","152"
"2708","2350","152"
"2709","2351","152"
"2710","2352","152"
"2711","2353","152"
"2712","2354","152"
"2713","2355","152"
"2714","2356","152"
"2715","2357","152"
"2716","2358","152"
"2717","2359","152"
"2718","2360","152"
"2719","2361","152"
"2720","2362","152"
"2721","2363","152"
"2722","2364","152"
"2723","2365","152"
"2724","2366","152"
"2725","2367","152"
"2726","2368","152"
"2727","2369","152"
"2728","2370","152"
"2729","2371","152"
"2730","2372","152"
"2731","2373","152"
"2732","2374","152"
"2733","2375","152"
"2734","2376","152"
"2735","2377","152"
"2736","2378","152"
"2737","2379","152"
"2738","2380","152"
"2739","2381","152"
"2740","2382","152"
"2741","2383","152"
"2742","2384","152"
"2744","2386","153"
"5065","1292","112"
"5084","1230","111"
"5103","1285","112"
"2784","2425","145"
"2785","2426","145"
"2816","2454","157"
"2817","2455","157"
"2818","2456","157"
"2819","2457","157"
"2820","2458","157"
"2821","2459","157"
"2822","2460","157"
"2823","2461","157"
"2824","2462","157"
"2825","2463","157"
"2826","2464","157"
"2827","2465","157"
"2828","2466","157"
"2829","2467","157"
"2830","2468","157"
"2831","2469","157"
"2832","2470","157"
"2833","2471","157"
"2834","2472","157"
"2835","2473","157"
"2836","2474","157"
"2837","2475","157"
"2838","2476","157"
"2839","2477","157"
"2840","2478","157"
"2841","2479","157"
"2842","2480","157"
"2843","2481","157"
"2844","2482","157"
"2845","2483","157"
"2846","2484","157"
"2847","2485","157"
"2848","2486","157"
"2849","2487","157"
"2850","2488","157"
"2851","2489","157"
"2852","2490","157"
"2853","2491","157"
"2854","2492","157"
"2855","2493","157"
"2856","2494","156"
"2857","2495","156"
"2859","2497","156"
"2860","2498","156"
"2861","2499","156"
"2862","2500","156"
"2863","2501","156"
"2864","2502","156"
"2865","2503","156"
"2866","2504","156"
"2867","2505","156"
"2868","2506","156"
"2869","2507","156"
"2870","2508","156"
"2871","2509","156"
"2872","2510","156"
"2873","2511","156"
"2874","2512","156"
"2875","2513","156"
"2876","2514","156"
"2877","2515","156"
"2878","2516","156"
"2879","2517","156"
"2880","2518","156"
"2881","2519","156"
"2882","2520","156"
"2883","2521","156"
"2884","2522","156"
"2885","2523","156"
"2886","2524","156"
"2887","2525","156"
"2888","2526","156"
"2889","2527","156"
"2890","2528","156"
"2891","2529","156"
"2893","2531","156"
"2894","2532","156"
"2895","2533","156"
"2898","2536","156"
"2899","2537","156"
"2900","2538","156"
"2901","2539","156"
"2902","2540","156"
"2903","2541","156"
"2904","2542","156"
"2905","2543","156"
"2907","2545","156"
"2908","2546","156"
"2910","2548","156"
"2911","2549","156"
"2912","2550","156"
"2913","2551","156"
"2782","2424","158"
"2781","2423","158"
"2780","2422","158"
"2779","2421","158"
"2778","2420","158"
"2777","2419","158"
"2776","2418","158"
"2775","2417","158"
"2774","2416","158"
"2773","2415","158"
"2772","2414","158"
"2771","2413","158"
"2770","2412","158"
"2769","2411","158"
"2768","2410","158"
"2914","2552","156"
"2915","2553","156"
"2916","2554","156"
"2917","2555","156"
"2918","2556","156"
"2919","2557","156"
"2920","2558","156"
"2921","2559","156"
"2922","2560","156"
"2923","2439","89"
"2924","2440","89"
"2925","2441","89"
"2926","2442","89"
"2927","2443","89"
"2928","2444","89"
"2929","2445","89"
"2930","2446","89"
"2931","2447","89"
"2933","2453","89"
"2934","2452","89"
"2935","2451","89"
"2936","2450","89"
"2937","2449","89"
"2940","1670","90"
"2941","273","89"
"2767","2409","158"
"2766","2408","158"
"2765","2407","158"
"2764","2406","158"
"2763","2405","158"
"2762","2404","158"
"2761","2403","158"
"2760","2402","158"
"2759","2401","158"
"2758","2400","158"
"2757","2399","158"
"2756","2398","158"
"2755","2397","158"
"2754","2396","158"
"2753","2395","158"
"2752","2394","158"
"2751","2393","158"
"2750","2392","158"
"2749","2391","158"
"2748","2390","158"
"2747","2389","158"
"2746","2388","158"
"2745","2387","158"
"2942","2562","154"
"2943","2563","154"
"2944","2564","154"
"2945","2565","154"
"2946","2566","154"
"2947","2567","154"
"2948","2568","154"
"2949","2569","154"
"2950","2570","154"
"2951","2571","154"
"2952","2572","154"
"2953","2573","154"
"2954","2574","154"
"2955","2575","154"
"2956","2576","154"
"2957","2577","154"
"2958","2578","154"
"2959","2579","154"
"2960","2580","154"
"2961","2581","154"
"2962","2582","154"
"2963","2583","154"
"2964","2584","154"
"2965","2585","154"
"2966","2586","154"
"2967","2587","154"
"2968","2588","154"
"2969","2589","154"
"2970","2590","154"
"2971","2591","154"
"2972","2592","154"
"2973","2593","154"
"5066","1290","112"
"2975","2595","154"
"2976","2596","154"
"2977","2597","154"
"2978","2598","154"
"5085","1228","111"
"2980","920","154"
"2981","2448","154"
"2982","2437","90"
"2983","2436","90"
"2984","2435","90"
"2985","2434","90"
"2986","2433","90"
"2987","2432","90"
"2988","2431","90"
"2989","2430","90"
"2990","2429","90"
"2991","2428","90"
"2992","2427","90"
"2993","2600","155"
"2994","2601","155"
"2995","2602","155"
"2996","2603","155"
"2997","2604","155"
"2998","2605","155"
"2999","2606","155"
"3000","2607","155"
"3001","2608","155"
"3002","2609","155"
"3003","2610","155"
"3004","2600","149"
"3005","2600","145"
"3006","2611","1"
"3007","2612","149"
"3008","2613","149"
"3009","2614","149"
"3010","2615","149"
"3011","2616","149"
"3012","2617","149"
"3013","2618","149"
"3014","2619","149"
"3015","2620","149"
"3016","2621","149"
"3017","2622","159"
"3018","2623","159"
"3019","2624","159"
"3020","2625","159"
"3021","2626","159"
"3022","2627","159"
"3023","2628","159"
"3024","2629","159"
"3025","2630","159"
"3026","2631","159"
"3027","2632","159"
"3028","2622","160"
"3029","2633","160"
"3030","2634","160"
"3031","2635","160"
"3032","2636","160"
"3033","2637","160"
"3034","2638","160"
"3035","2639","160"
"3036","2640","160"
"3037","2641","160"
"3038","2642","160"
"3039","2643","160"
"3040","2644","160"
"3041","2645","160"
"3042","2646","160"
"3043","2647","160"
"3044","2648","160"
"3045","2649","160"
"3046","2650","160"
"3047","2651","160"
"3048","2652","160"
"3049","2622","161"
"3050","2653","161"
"3051","2654","161"
"3052","2655","161"
"3053","2656","161"
"3054","2657","161"
"3055","2658","161"
"3056","2659","161"
"3057","2660","161"
"3058","2661","161"
"3059","2662","161"
"3060","2663","162"
"3061","2664","162"
"3062","2665","162"
"3063","2666","162"
"3064","2667","162"
"3065","2668","162"
"3066","2669","162"
"3067","2670","162"
"3068","2671","162"
"3069","2672","162"
"3070","2673","162"
"3071","2663","163"
"3072","2674","163"
"3073","2675","163"
"3074","2676","163"
"3075","2677","163"
"3076","2678","163"
"3077","2679","163"
"3078","2680","163"
"3079","2681","163"
"3080","2682","163"
"3081","2683","163"
"3082","2663","164"
"3083","2684","164"
"3084","2685","164"
"3085","2686","164"
"3086","2687","164"
"3087","2688","164"
"3088","2689","164"
"3089","2690","164"
"3090","2691","164"
"3091","2692","164"
"3092","2693","164"
"3093","2694","165"
"3094","2695","165"
"3095","2696","165"
"3096","2697","165"
"3097","2698","165"
"3098","2699","165"
"3099","2700","165"
"3100","2701","165"
"3101","2702","165"
"3102","2703","165"
"3103","2704","165"
"3105","2705","166"
"3106","2706","166"
"3107","2707","166"
"3108","2708","166"
"3109","2709","166"
"3110","2710","166"
"3111","2711","166"
"3112","2712","166"
"3113","2713","166"
"3114","2714","166"
"3116","2715","167"
"3117","2716","167"
"3118","2717","167"
"3119","2718","167"
"3120","2719","167"
"3121","2720","167"
"3122","2721","167"
"3123","2722","167"
"3124","2723","167"
"3125","2724","167"
"3126","2725","168"
"3127","2726","168"
"3128","2727","128"
"3129","2728","169"
"3130","2729","169"
"3131","2730","169"
"3132","2731","169"
"3133","2732","169"
"3134","2733","169"
"3135","2734","169"
"3136","2735","169"
"3137","2736","169"
"3138","2737","169"
"3139","2738","169"
"3140","2739","169"
"3141","2740","169"
"3142","2741","169"
"3143","2742","169"
"3144","2743","169"
"3145","2744","169"
"3146","2745","169"
"3147","2746","169"
"3148","2747","169"
"3149","2748","169"
"3150","2749","169"
"3151","2750","169"
"3152","2751","169"
"3153","2752","169"
"3154","2753","169"
"3155","2754","169"
"3156","2755","169"
"3157","2756","169"
"3158","2757","169"
"3159","2758","169"
"3160","2759","169"
"3161","2760","169"
"3162","2761","169"
"3163","2762","169"
"3164","2763","169"
"3165","2764","169"
"3166","2765","169"
"3167","2766","169"
"3168","2767","169"
"3169","2768","169"
"3170","2769","169"
"3171","2770","169"
"3172","2771","169"
"3173","2772","169"
"3174","2773","169"
"3175","2774","169"
"3176","2775","169"
"3177","2776","169"
"3178","2777","169"
"3179","2778","169"
"3180","2779","169"
"3181","2780","169"
"3182","2781","169"
"3183","2782","169"
"3184","2783","169"
"3185","2784","169"
"3186","2785","169"
"3187","2786","169"
"3188","2787","169"
"3189","2788","169"
"3190","623","45"
"3191","622","45"
"668","570","57"
"669","571","57"
"670","572","57"
"671","573","57"
"672","574","57"
"673","575","57"
"674","576","57"
"675","577","57"
"676","578","57"
"677","579","57"
"678","580","57"
"679","581","57"
"680","582","57"
"681","583","57"
"682","584","57"
"683","585","57"
"684","586","57"
"685","587","57"
"686","588","57"
"687","589","57"
"688","590","57"
"689","591","57"
"690","592","57"
"691","593","57"
"692","594","57"
"693","595","57"
"694","596","57"
"695","597","57"
"696","598","57"
"697","599","57"
"698","600","57"
"699","601","57"
"700","602","57"
"701","603","57"
"702","604","57"
"703","605","57"
"704","606","57"
"705","607","57"
"706","608","57"
"707","609","57"
"708","610","57"
"709","611","57"
"710","612","57"
"711","613","57"
"712","614","57"
"713","615","57"
"714","616","57"
"715","617","57"
"716","618","57"
"717","619","57"
"718","620","57"
"724","625","58"
"725","626","58"
"726","627","58"
"727","628","58"
"728","629","58"
"729","630","58"
"730","631","58"
"731","632","58"
"732","633","58"
"733","634","58"
"734","635","58"
"735","636","58"
"736","637","58"
"737","638","58"
"738","639","58"
"739","640","58"
"740","641","58"
"741","642","58"
"742","643","58"
"743","644","58"
"744","645","58"
"745","646","58"
"746","647","58"
"747","648","58"
"748","649","58"
"749","650","58"
"750","651","58"
"751","652","58"
"752","653","58"
"753","654","58"
"754","655","58"
"755","656","58"
"756","657","58"
"757","658","58"
"758","659","58"
"759","660","58"
"760","661","58"
"761","662","58"
"762","663","58"
"763","664","58"
"764","665","58"
"765","666","58"
"766","667","58"
"767","668","58"
"768","669","58"
"769","670","58"
"770","671","58"
"771","672","58"
"772","673","58"
"773","674","58"
"774","675","58"
"3192","2789","84"
"3193","2790","84"
"3194","2791","84"
"3195","2792","84"
"3196","2793","84"
"3197","2794","84"
"3198","2795","84"
"3199","2796","84"
"3200","2797","84"
"3201","2798","84"
"3202","2799","84"
"3203","2800","84"
"3204","2801","84"
"3205","2802","84"
"3206","2803","84"
"3207","2804","84"
"3208","2805","84"
"3209","2806","84"
"3210","2807","84"
"3211","2808","84"
"3212","2809","84"
"3213","2810","84"
"3214","2811","84"
"3215","2812","84"
"3216","2813","84"
"3217","2814","84"
"3218","2815","84"
"3219","2816","84"
"3220","2817","84"
"3221","2818","84"
"3222","2819","84"
"3223","2820","84"
"3224","2821","84"
"3225","2822","84"
"3226","2823","84"
"3227","2824","84"
"3228","2825","84"
"3229","2826","84"
"3230","2827","84"
"3231","2828","84"
"3232","2829","84"
"3233","2830","84"
"3234","2831","84"
"3235","2832","84"
"3236","2833","84"
"3237","2834","84"
"3238","2835","84"
"3239","2836","84"
"3240","2837","84"
"3241","2838","84"
"3242","2839","84"
"3243","2840","84"
"5067","1288","112"
"5086","1226","111"
"5104","1283","112"
"5068","1286","112"
"5087","1224","111"
"5105","1281","112"
"3448","3045","85"
"3449","3046","85"
"3450","3047","85"
"3451","3048","85"
"3452","3049","85"
"3453","3050","85"
"3454","3051","85"
"3455","3052","85"
"3456","3053","85"
"3457","3054","85"
"3458","3055","85"
"3459","3056","85"
"3460","3057","85"
"3461","3058","85"
"3462","3059","85"
"3463","3060","85"
"3464","3061","85"
"3465","3062","85"
"3466","3063","85"
"3467","3064","85"
"3468","3065","85"
"3469","3066","85"
"3470","3067","85"
"3471","3068","85"
"3472","3069","85"
"3473","3070","85"
"3474","3071","85"
"3475","3072","85"
"3476","3073","85"
"3477","3074","85"
"3478","3075","85"
"3479","3076","85"
"3480","3077","85"
"3481","3078","85"
"3482","3079","85"
"3483","3080","85"
"3484","3081","85"
"3485","3082","85"
"3486","3083","85"
"3487","3084","85"
"3488","3085","85"
"3489","3086","85"
"3490","3087","85"
"3491","3088","85"
"3492","3089","85"
"3493","3090","85"
"3494","3091","85"
"3495","3092","85"
"3496","3093","85"
"3497","3094","85"
"3498","3095","85"
"3499","3096","85"
"3500","3097","82"
"3501","3098","82"
"3502","3099","82"
"3503","3100","82"
"3504","3101","82"
"3505","3102","82"
"3506","3103","82"
"3507","3104","82"
"3508","3105","82"
"3509","3106","82"
"3510","3107","82"
"3511","3108","82"
"3512","3109","82"
"3513","3110","82"
"3514","3111","82"
"3515","3112","82"
"3516","3113","82"
"3517","3114","82"
"3518","3115","82"
"3519","3116","82"
"3520","3117","82"
"3521","3118","82"
"3522","3119","82"
"3523","3120","82"
"3524","3121","82"
"3525","3122","82"
"3526","3123","82"
"3527","3124","82"
"3528","3125","82"
"3529","3126","82"
"3530","3127","82"
"3531","3128","82"
"3532","3129","82"
"3533","3130","82"
"3534","3131","82"
"3535","3132","82"
"3536","3133","82"
"3537","3134","82"
"3538","3135","82"
"3539","3136","82"
"3540","3137","82"
"3541","3138","82"
"3542","3139","82"
"3543","3140","82"
"3544","3141","82"
"3545","3142","82"
"3546","3143","82"
"3547","3144","82"
"3548","3145","82"
"3549","3146","82"
"3550","3147","82"
"3551","3148","82"
"3552","3149","82"
"3553","3150","82"
"3554","3151","82"
"3555","3152","82"
"3556","3153","83"
"3557","3154","83"
"3558","3155","83"
"3559","3156","83"
"3560","3157","83"
"3561","3158","83"
"3562","3159","83"
"3563","3160","83"
"3564","3161","83"
"3565","3162","83"
"3566","3163","83"
"3567","3164","83"
